post,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,total
"(V.4, N.4, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,145,189,319,93,87,121,210,125,72,194,209,167,192,168,125,174,199,202,204,182,185,423,211,436,404,287,220,336,413,288,6645
"(V.4, N.4, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,27,67,10,0,2,21,17,21,9,8,9,6,3,6,10,8,8,4,15,19,21,5,24,7,19,9,6,4,4,406
"(V.4, N.4, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,52,140,16,24,41,44,13,12,19,25,24,26,62,46,95,112,189,277,143,147,209,36,218,286,247,150,223,256,163,3330
"(V.4, N.4, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,124,129,30,47,92,113,67,55,85,99,116,156,200,176,250,237,229,232,141,173,218,83,329,342,324,254,423,443,337,5534
"(V.4, N.5, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,371,125,46,1,56,72,42,30,72,406,87,53,46,26,59,62,61,58,43,36,135,198,136,135,88,42,62,75,53,2708
"(V.4, N.5, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,71,2,1,4,8,1,0,1,3,2,10,7,6,6,1,4,4,4,2,4,0,1,13,5,1,2,3,2,172
"(V.4, N.5, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,277,471,313,492,443,658,275,78,128,390,346,368,523,207,483,555,526,429,186,62,193,516,337,354,302,129,169,222,287,9726
"(V.4, N.5, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,75,45,10,22,49,45,23,37,60,27,22,67,40,50,58,99,136,102,62,46,25,37,110,61,39,19,28,26,1439
"(V.4, N.5, P.5, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,30,7,0,1,1,3,2,0,1,1,17,28,3,2,1,2,7,0,1,1,0,0,5,45,1,3,0,3,276
"(V.4, N.6, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,7,1,1,0,3,1,0,0,0,1,7,3,1,4,4,2,4,11,10,0,1,1,14,1,2,2,3,134
"(V.4, N.6, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,5,2,2,2,1,1,3,2,1,2,4,11,3,3,4,9,1,20,2,0,9,0,9,4,6,9,8,157
"(V.4, N.6, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,14,1,2,12,10,3,7,3,3,6,11,7,8,3,8,1,5,2,2,1,1,4,6,5,6,6,2,8,240
"(V.4, N.6, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,42,3,0,0,2,17,2,0,0,1,0,1,2,1,1,0,36,0,3,3,5,0,3,11,1,2,3,210
"(V.4, N.7, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,3,1,10,6,2,6,0,3,2,4,2,4,1,7,0,1,2,0,1,13,0,3,2,0,3,123
"(V.4, N.7, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,0,48
"(V.4, N.7, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,22,2,11,2,7,10,3,9,6,12,19,24,17,12,39,31,51,32,421,25,27,62,28,23,26,73,205,1264
"(V.4, N.7, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,17,3,0,3,2,8,2,5,2,6,6,3,1,11,2,5,6,1,3,0,4,3,6,3,8,23,5,294
"(V.4, N.8, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,1,7,9,1,2,0,4,0,0,2,1,1,1,0,2,0,6,5,3,1,3,2,0,77
"(V.4, N.8, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,91,109,59,88,42,43,48,41,50,57,71,138,282,386,299,325,280,130,310,359,254,160,152,153,229,4174
"(V.4, N.8, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2,0,0,1,2,0,0,1,2,0,2,1,1,0,1,0,1,1,2,1,10,36
"(V.4, N.8, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,0,0,0,0,1,2,0,2,2,1,1,1,40,0,0,1,1,1,1,2,0,4,72
"(V.4, N.8, P.5, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,19,10,8,6,2,3,7,8,2,4,5,3,4,5,5,7,3,5,5,8,11,2,7,2,173
"(V.4, N.9, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,36,27,28,42,33,45,60,77,292,114,89,60,51,95,95,41,79,81,104,110,527,104,306,2551
"(V.4, N.9, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,4,9,5,5,2,15,7,2,8,11,2,8,6,4,8,2,0,0,0,0,0,6,118
"(V.4, N.9, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,28,13,16,38,4,3,3,4,7,4,7,5,2,3,0,3,7,6,5,8,8,2,2,237
"(V.4, N.9, P.4, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,2,26,12,5,0,0,1,2,4,3,0,3,15,2,0,0,1,1,0,4,2,100
"(V.4, N.10, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,6,6,8,13,2,22,19,17,20,14,13,6,12,9,1,11,14,12,2,11,9,28,288
"(V.4, N.10, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,5,11,11,2,3,5,2,3,7,3,4,2,3,3,4,3,2,1,1,0,4,2,167
"(V.4, N.10, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,64,30,30,34,32,54,37,58,63,47,81,130,149,91,23,29,24,29,20,19,24,14,1180
"(V.4, N.11, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,8,29,11,16,21,25,18,13,16,17,35,20,20,3,20,11,13,11,21,20,25,423
"(V.4, N.11, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,27,11,22,12,13,9,22,16,91,36,14,44,42,37,66,52,47,32,91,61,40,811
"(V.4, N.11, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,1,5,0,18,12,7,10,11,37,17,4,8,14,5,16,15,11,12,4,5,10,265
"(V.4, N.12, P.1, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,8,18,16,7,9,9,36,59,27,31,36,41,50,51,20,39,27,73,110,696
"(V.4, N.12, P.2, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,4,2,0,10,4,14,3,3,2,2,6,0,2,4,0,0,3,1,6,88
"(V.4, N.12, P.3, 2021)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,5,10,2,2,1,3,3,6,1,0,0,0,2,3,2,0,1,2,0,0,81
"(V.5, N.1, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,5,7,7,13,11,23,9,5,16,2,0,7,16,10,4,9,14,171
"(V.5, N.1, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,48,48,56,60,101,69,67,45,53,61,18,30,85,69,71,61,79,70,1134
"(V.5, N.1, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,2,1,0,1,0,1,1,2,0,0,1,3,4,3,0,1,0,38
"(V.5, N.1, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,56,49,130,117,135,113,142,144,107,108,221,107,93,172,102,71,114,57,68,2147
"(V.5, N.1, P.5, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,12,8,7,9,5,15,39,32,16,26,50,55,140,97,106,99,70,78,64,946
"(V.5, N.2, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,5,5,4,5,1,4,0,2,0,1,5,2,4,2,50
"(V.5, N.2, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,17,12,11,16,23,12,37,18,10,19,9,25,6,10,21,46,17,34,361
"(V.5, N.2, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,25
"(V.5, N.2, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,16,5,10,5,8,27,6,6,17,5,3,0,3,13,4,14,28,3,213
"(V.5, N.3, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,35,70,185,384,334,394,150,163,245,106,210,293,250,210,336,337,330,4047
"(V.5, N.3, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,18,24,27,35,29,23,22,20,31,4,24,39,33,19,36,42,56,519
"(V.5, N.3, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,1,2,2,0,2,1,11,8,0,1,3,2,7,5,4,7,78
"(V.5, N.3, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,1,1,2,2,3,6,3,3,3,1,0,12,2,2,0,0,1,69
"(V.5, N.4, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,6,4,6,7,15,15,24,8,12,23,23,18,20,30,230
"(V.5, N.4, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,6,3,18,2,2,4,4,9,10,6,4,1,0,0,80
"(V.5, N.4, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,6,10,0,0,9,3,4,2,4,1,1,0,0,58
"(V.5, N.4, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,7,5,4,1,0,2,2,0,1,0,0,0,0,0,2,39
"(V.5, N.5, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,10,11,17,16,22,23,19,11,1,7,14,26,26,22,17,273
"(V.5, N.5, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,7,11,10,-100,0,17,8,8,10,19,18,7,6,5,1,47
"(V.5, N.5, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,64,85,163,312,0,526,563,172,384,421,426,343,459,507,405,4898
"(V.5, N.5, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,8,14,16,9,0,16,10,6,19,42,20,11,14,28,21,263
"(V.5, N.5, P.5, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,2,0,0,2,5,0,1,0,0,0,17
"(V.5, N.5, P.6, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,85,296,246,183,138,0,31,64,25,45,107,151,75,351,351,392,2601
"(V.5, N.6, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,13,6,4,0,0,1,1,1,3,5,0,7,25,5,91
"(V.5, N.6, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,6,0,4,0,9,3,1,0,3,1,0,2,40
"(V.5, N.6, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,88,102,106,0,34,80,30,115,136,154,95,137,192,160,1472
"(V.5, N.6, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,8,17,14,0,4,5,0,17,14,27,10,13,4,8,176
"(V.5, N.7, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,3,0,0,0,1,1,4,3,3,9,11,4,59
"(V.5, N.7, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,90,95,135,0,50,96,62,157,96,95,68,134,104,109,1337
"(V.5, N.7, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,30,24,0,17,19,8,8,14,8,10,12,10,8,260
"(V.5, N.7, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,8,0,26,18,0,3,5,6,0,4,2,6,100
"(V.5, N.8, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,14,0,14,20,48,14,38,41,44,70,84,70,482
"(V.5, N.8, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,128,139,0,22,62,27,49,45,39,35,96,56,51,814
"(V.5, N.8, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,7,4,9,0,0,0,1,7,1,4,45
"(V.5, N.8, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,0,1,1,29,3,2,1,4,2,58
"(V.5, N.8, P.5, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,13,0,19,16,9,21,18,15,12,20,15,12,193
"(V.5, N.8, P.6, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,15,0,16,11,5,15,3,1,3,8,18,10,146
"(V.5, N.9, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,299,0,371,188,9,191,354,218,184,188,393,219,2701
"(V.5, N.9, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,11,8,3,0,0,0,0,0,3,7,46
"(V.5, N.9, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,1,11,3,1,1,2,6,14,2,1,67
"(V.5, N.9, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,172,0,50,81,49,77,77,76,34,60,79,81,862
"(V.5, N.10, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,1,1,3,23
"(V.5, N.10, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,1820,3140,238,1791,2475,1816,1393,1319,1495,1664,17434
"(V.5, N.10, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,14,15,2,6,11,7,11,21,11,4,143
"(V.5, N.10, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,16,26,19,33,57,54,28,38,50,35,400
"(V.5, N.10, P.5, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,5,14,3,3,0,3,5,3,7,6,156
"(V.5, N.11, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,3,18,37,24,28,25,27,190
"(V.5, N.11, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,32,92,154,173,93,106,147,118,982
"(V.5, N.11, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,23,56,52,48,39,24,30,60,389
"(V.5, N.11, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,14,0,1,0,2,2,32
"(V.5, N.12, P.1, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,23,46,89,65,55,53,56,64,508
"(V.5, N.12, P.2, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,3,2,1,1,2,4,5,47
"(V.5, N.12, P.3, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,1,1,2,1,1,2,5,31
"(V.5, N.12, P.4, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,7,11,16,3,5,8,11,8,109
"(V.5, N.12, P.5, 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,98,125,167,105,84,68,73,101,104,952
"(V.6, N.1, P.1, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,2,0,0,1,0,11,14,93
"(V.6, N.1, P.2, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,34,45,9,13,7,31,28,291
"(V.6, N.1, P.3, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,12,4,16,8,4,2,8,76
"(V.6, N.1, P.4, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,2,2,0,0,1,4,42
"(V.6, N.1, P.5, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,1,0,2,0,0,4,4,65
"(V.6, N.2, P.1, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,5,13,12,42
"(V.6, N.2, P.2, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,9,13,34
"(V.6, N.2, P.3, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,2,20,10,4,8,70
"(V.6, N.2, P.4, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,5,4,6,3,48,40,170
"(V.6, N.3, P.1, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,28,19,29,28,20,181
"(V.6, N.3, P.2, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,2,0,11
"(V.6, N.3, P.3, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,10,4,9,11,53
"(V.6, N.3, P.4, 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,5,4,9,5,4,72
